date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:39	665453/665453	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:21:29%20GMT	https://www.classcentral.com/	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/index.html	(from )
18:21:39	219/219	U-----	200	untouched ('OK')	text/plain	etag:W/%226406e3f1-154%22	https://www.classcentral.com/robots.txt		(from )
18:21:40	9463/9463	U-----	200	untouched ('')	image/png	date:Sun,%2005%20Mar%202023%2013:29:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fmeta%2Fmeta-default.png?auto=format&ixlib=php-3.3.1&s=abde49e12c23a50309f7d91754b25193	C:/Users/nicolas/Desktop/prueba/prueba/ccweb.imgix.net/https_/www.classcentral.com/images/meta/meta-default6dba.png	(from https://www.classcentral.com/)
18:21:47	816911/816911	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:21:40%20GMT	https://www.classcentral.com/subject/maths	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/maths.html	(from https://www.classcentral.com/)
18:21:50	2206/2206	U-----	200	untouched ('')	image/png	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/apple-touch-icon.png	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/apple-touch-icon.png	(from https://www.classcentral.com/)
18:22:00	840834/840834	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:21:50%20GMT	https://www.classcentral.com/subject/business	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/business.html	(from https://www.classcentral.com/)
18:22:00	975/975	U-----	200	untouched ('')	image/png	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/favicon-32x32.png	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/favicon-32x32.png	(from https://www.classcentral.com/)
18:22:10	731/731	U-----	200	untouched ('')	image/png	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/favicon-16x16.png	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/favicon-16x16.png	(from https://www.classcentral.com/)
18:22:20	806068/806068	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:22:11%20GMT	https://www.classcentral.com/subject/engineering	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/engineering.html	(from https://www.classcentral.com/)
18:22:20	673/673	U-----	200	untouched ('')	application/octet-stream	etag:%22640499db-2a1%22	https://www.classcentral.com/site.webmanifest	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/site.webmanifest	(from https://www.classcentral.com/)
18:22:31	1960/1960	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226406e2dc-7a8%22	https://www.classcentral.com/safari-pinned-tab.svg	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/safari-pinned-tab.svg	(from https://www.classcentral.com/)
18:22:41	844280/844280	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:22:31%20GMT	https://www.classcentral.com/subject/science	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/science.html	(from https://www.classcentral.com/)
18:22:41	913/913	U-----	200	untouched ('')	text/xml	etag:W/%226406e3f1-391%22	https://www.classcentral.com/opensearch.xml	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/opensearch.xml	(from https://www.classcentral.com/)
18:23:01	788902/788902	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:22:51%20GMT	https://www.classcentral.com/subject/education	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/education.html	(from https://www.classcentral.com/)
18:23:01	1328/1328	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:23:08	830006/830006	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:23:01%20GMT	https://www.classcentral.com/subject/social-sciences	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/social-sciences.html	(from https://www.classcentral.com/)
18:23:11	1328/1328	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek-ext.woff2	(from https://www.classcentral.com/)
18:23:16	822982/822982	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:23:11%20GMT	https://www.classcentral.com/subject/art-and-design	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/art-and-design.html	(from https://www.classcentral.com/)
18:23:21	1488/1488	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-greek.woff2	(from https://www.classcentral.com/)
18:23:31	5588/5588	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-vietnamese.woff2	(from https://www.classcentral.com/)
18:23:31	12520/12520	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin-ext.woff2	(from https://www.classcentral.com/)
18:23:41	15280/15280	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-italic-latin.woff2	(from https://www.classcentral.com/)
18:23:52	829108/829108	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:23:42%20GMT	https://www.classcentral.com/subject/personal-development	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/personal-development.html	(from https://www.classcentral.com/)
18:23:52	6868/6868	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:24:02	9684/9684	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-cyrillic.woff2	(from https://www.classcentral.com/)
18:24:02	378/378	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Mar%202023%2023:24:02%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/new-online-courses.44.delayed	(from https://www.classcentral.com/)
18:24:12	7376/7376	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek-ext.woff2	(from https://www.classcentral.com/)
18:24:12	486/486	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Mar%202023%2023:24:12%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
18:24:32	842008/842008	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:24:22%20GMT	https://www.classcentral.com/subject/ai	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
18:24:32	8444/8444	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-greek.woff2	(from https://www.classcentral.com/)
18:24:39	828922/828922	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:24:33%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
18:24:42	5804/5804	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-vietnamese.woff2	(from https://www.classcentral.com/)
18:24:48	773103/773103	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:24:43%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
18:24:53	14960/14960	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin-ext.woff2	(from https://www.classcentral.com/)
18:25:08	792126/792126	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:25:03%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
18:25:13	16112/16112	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-400-regular-latin.woff2	(from https://www.classcentral.com/)
18:25:23	768972/768972	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:25:13%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/computer-networking.html	(from https://www.classcentral.com/)
18:25:23	6816/6816	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:25:30	841103/841103	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:25:24%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/machine-learning.html	(from https://www.classcentral.com/)
18:25:33	9696/9696	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-cyrillic.woff2	(from https://www.classcentral.com/)
18:25:44	771687/771687	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:25:34%20GMT	https://www.classcentral.com/subject/devops	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
18:25:44	7244/7244	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek-ext.woff2	(from https://www.classcentral.com/)
18:25:53	8248/8248	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-greek.woff2	(from https://www.classcentral.com/)
18:26:04	745999/745999	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:25:54%20GMT	https://www.classcentral.com/subject/hci	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
18:26:04	5784/5784	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-vietnamese.woff2	(from https://www.classcentral.com/)
18:26:04	15016/15016	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin-ext.woff2	(from https://www.classcentral.com/)
18:26:14	15948/15948	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-600-semibold-latin.woff2	(from https://www.classcentral.com/)
18:26:15	741541/741541	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:26:14%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
18:26:30	718391/718391	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:26:24%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
18:26:34	6696/6696	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:29:35%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic-ext.woff2	(from https://www.classcentral.com/)
18:26:50	819938/819938	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:26:44%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
18:26:54	9540/9540	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-cyrillic.woff2	(from https://www.classcentral.com/)
18:27:04	827559/827559	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:26:55%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
18:27:04	7360/7360	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek-ext.woff2	(from https://www.classcentral.com/)
18:27:20	772493/772493	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:27:15%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
18:27:24	8280/8280	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-greek.woff2	(from https://www.classcentral.com/)
18:27:35	791750/791750	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:27:25%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
18:27:35	5676/5676	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-vietnamese.woff2	(from https://www.classcentral.com/)
18:27:50	763881/763881	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:27:45%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
18:27:55	14808/14808	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin-ext.woff2	(from https://www.classcentral.com/)
18:28:05	751825/751825	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:27:55%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
18:28:05	15764/15764	U-----	200	untouched ('')	application/octet-stream	date:Sun,%2005%20Mar%202023%2013:32:10%20GMT	https://www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/fonts/source-sans-pro-hinted/source-sans-pro-700-bold-latin.woff2	(from https://www.classcentral.com/)
18:28:15	990/990	U-----	200	untouched ('')	image/png	date:Sun,%2005%20Mar%202023%2013:29:36%20GMT	https://www.classcentral.com/images/fade-gradient.png	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/images/fade-gradient.png	(from https://www.classcentral.com/)
18:28:25	741817/741817	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:28:15%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
18:28:25	50234/50234	U-----	200	untouched ('')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/nicolas/Desktop/prueba/prueba/www.google-analytics.com/analytics.js	(from https://www.classcentral.com/)
18:28:36	601336/601336	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:28:36%20GMT	https://www.classcentral.com/rankings	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
18:28:46	713760/713760	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:28:36%20GMT	https://www.classcentral.com/subject/cme	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
18:28:47	594080/594080	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:28:46%20GMT	https://www.classcentral.com/collections	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
18:28:57	576595/576595	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:28:56%20GMT	https://www.classcentral.com/subjects	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
18:29:06	763412/763412	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:28:57%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
18:29:07	897258/897258	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:06%20GMT	https://www.classcentral.com/subject/cs	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
18:29:22	744871/744871	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:16%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
18:29:27	848578/848578	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:27%20GMT	https://www.classcentral.com/subject/health	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
18:29:36	750728/750728	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:27%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
18:29:37	826534/826534	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:37%20GMT	https://www.classcentral.com/subject/humanities	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/humanities.html	(from https://www.classcentral.com/)
18:29:52	763145/763145	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:47%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
18:29:57	844158/844158	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:29:57%20GMT	https://www.classcentral.com/subject/data-science	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/data-science.html	(from https://www.classcentral.com/)
18:30:11	744474/744474	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:07%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
18:30:18	876146/876146	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:17%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/programming-and-software-development.html	(from https://www.classcentral.com/)
18:30:32	720437/720437	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:27%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
18:30:38	787231/787231	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:37%20GMT	https://www.classcentral.com/subject/infosec	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/infosec.html	(from https://www.classcentral.com/)
18:30:47	795703/795703	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:37%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
18:30:48	3029724/3029724	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:47%20GMT	https://www.classcentral.com/universities	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
18:30:57	170086/170086	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2021:53:13%20GMT	https://www.classcentral.com/report/	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
18:30:58	808759/808759	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:30:57%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/marketing.html	(from https://www.classcentral.com/)
18:31:13	765183/765183	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:31:07%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
18:31:15	839369/839369	U--MCZ	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202023%2023:31:08%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/Users/nicolas/Desktop/prueba/prueba/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
18:31:17	4282/4282	U-----	200	untouched ('')	image/png	date:Mon,%2006%20Mar%202023%2009:48:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/Users/nicolas/Desktop/prueba/prueba/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
